412;180000;9000;9000000;9000000;0
413;183000;9000;9000000;9000000;0
414;186000;9000;9000000;9000000;0
415;189000;9000;9000000;9000000;0
416;192000;9000;9000000;9000000;0
417;195000;9000;9000000;9000000;0
418;198000;9000;9000000;9000000;0
419;201000;9000;9000000;9000000;0
420;204000;9000;9000000;9000000;0
421;207000;9000;9000000;9000000;0
422;210000;9000;9000000;9000000;0
423;213000;9000;9000000;9000000;0
424;216000;9000;9000000;9000000;0
425;219000;9000;9000000;9000000;0
426;222000;9000;9000000;9000000;0
427;225000;9000;9000000;9000000;0
428;228000;9000;9000000;9000000;0
429;231000;9000;9000000;9000000;0
430;234000;9000;9000000;9000000;0
431;237000;9000;9000000;9000000;0
432;240000;9000;9000000;9000000;0
433;243000;9000;9000000;9000000;0
434;246000;9000;9000000;9000000;0
435;249000;9000;9000000;9000000;0
436;252000;9000;9000000;9000000;0
437;255000;9000;9000000;9000000;0
438;258000;9000;9000000;9000000;0
439;261000;9000;9000000;9000000;0
440;264000;9000;9000000;9000000;0
441;267000;9000;9000000;9000000;0
442;270000;9000;9000000;9000000;0
443;273000;9000;9000000;9000000;0
444;276000;9000;9000000;9000000;0
445;279000;9000;9000000;9000000;0
446;282000;9000;9000000;9000000;0
447;285000;9000;9000000;9000000;0
448;288000;9000;9000000;9000000;0
449;291000;9000;9000000;9000000;0
450;294000;9000;9000000;9000000;0
451;297000;9000;9000000;9000000;0
452;300000;9000;9000000;9000000;0
453;303000;9000;9000000;9000000;0
454;306000;9000;9000000;9000000;0
455;309000;9000;9000000;9000000;0
456;312000;9000;9000000;9000000;0
457;315000;9000;9000000;9000000;0
458;318000;9000;9000000;9000000;0
459;321000;9000;9000000;9000000;0
460;324000;9000;9000000;9000000;0
461;327000;9000;9000000;9000000;0
462;330000;9000;9000000;9000000;0
463;333000;9000;9000000;9000000;0
464;336000;9000;9000000;9000000;0
465;339000;9000;9000000;9000000;0
466;342000;9000;9000000;9000000;0
467;345000;9000;9000000;9000000;0
468;348000;9000;9000000;9000000;0
469;0;12000;9000000;9000000;0
470;3000;12000;9000000;9000000;0
471;6000;12000;9000000;9000000;0
472;9000;12000;9000000;9000000;0
473;12000;12000;9000000;9000000;0
474;15000;12000;9000000;9000000;0
475;18000;12000;9000000;9000000;0
476;21000;12000;9000000;9000000;0
477;24000;12000;9000000;9000000;0
478;27000;12000;9000000;9000000;0
479;30000;12000;9000000;9000000;0
480;33000;12000;9000000;9000000;0
481;36000;12000;9000000;9000000;0
482;39000;12000;9000000;9000000;0
483;42000;12000;9000000;9000000;0
484;45000;12000;9000000;9000000;0
485;48000;12000;9000000;9000000;0
486;51000;12000;9000000;9000000;0
487;54000;12000;9000000;9000000;0
488;57000;12000;9000000;9000000;0
489;60000;12000;9000000;9000000;0
490;63000;12000;9000000;9000000;0
491;66000;12000;9000000;9000000;0
492;69000;12000;9000000;9000000;0
493;72000;12000;9000000;9000000;0
494;75000;12000;9000000;9000000;0
495;78000;12000;9000000;9000000;0
496;81000;12000;9000000;9000000;0
497;84000;12000;9000000;9000000;0
498;87000;12000;9000000;9000000;0
499;90000;12000;9000000;9000000;0
500;93000;12000;9000000;9000000;0
501;96000;12000;9000000;9000000;0
502;99000;12000;9000000;9000000;0
503;102000;12000;9000000;9000000;0
504;105000;12000;9000000;9000000;0
505;108000;12000;9000000;9000000;0
506;111000;12000;9000000;9000000;0
507;114000;12000;9000000;9000000;0
508;117000;12000;9000000;9000000;0
509;120000;12000;9000000;9000000;0
510;123000;12000;9000000;9000000;0
511;126000;12000;9000000;9000000;0
512;129000;12000;9000000;9000000;0
513;132000;12000;9000000;9000000;0
514;135000;12000;9000000;9000000;0
515;138000;12000;9000000;9000000;0
516;141000;12000;9000000;9000000;0
517;144000;12000;9000000;9000000;0
518;147000;12000;9000000;9000000;0
519;150000;12000;9000000;9000000;0
520;153000;12000;9000000;9000000;0
521;156000;12000;9000000;9000000;0
522;159000;12000;9000000;9000000;0
523;162000;12000;9000000;9000000;0
524;165000;12000;9000000;9000000;0
525;168000;12000;9000000;9000000;0
526;171000;12000;9000000;9000000;0
527;174000;12000;9000000;9000000;0
528;177000;12000;9000000;9000000;0
529;180000;12000;9000000;9000000;0
530;183000;12000;9000000;9000000;0
531;186000;12000;9000000;9000000;0
532;189000;12000;9000000;9000000;0
533;192000;12000;9000000;9000000;0
534;195000;12000;9000000;9000000;0
535;198000;12000;9000000;9000000;0
536;201000;12000;9000000;9000000;0
537;204000;12000;9000000;9000000;0
538;207000;12000;9000000;9000000;0
539;210000;12000;9000000;9000000;0
540;213000;12000;9000000;9000000;0
541;216000;12000;9000000;9000000;0
542;219000;12000;9000000;9000000;0
543;222000;12000;9000000;9000000;0
544;225000;12000;9000000;9000000;0
545;228000;12000;9000000;9000000;0
546;231000;12000;9000000;9000000;0
547;234000;12000;9000000;9000000;0
548;237000;12000;9000000;9000000;0
549;240000;12000;9000000;9000000;0
550;243000;12000;9000000;9000000;0
551;246000;12000;9000000;9000000;0
552;249000;12000;9000000;9000000;0
553;252000;12000;9000000;9000000;0
554;255000;12000;9000000;9000000;0
555;258000;12000;9000000;9000000;0
556;261000;12000;9000000;9000000;0
557;264000;12000;9000000;9000000;0
558;267000;12000;9000000;9000000;0
559;270000;12000;9000000;9000000;0
560;273000;12000;9000000;9000000;0
561;276000;12000;9000000;9000000;0
562;279000;12000;9000000;9000000;0
563;282000;12000;9000000;9000000;0
564;285000;12000;9000000;9000000;0
565;288000;12000;9000000;9000000;0
566;291000;12000;9000000;9000000;0
567;294000;12000;9000000;9000000;0
568;297000;12000;9000000;9000000;0
569;300000;12000;9000000;9000000;0
570;303000;12000;9000000;9000000;0
571;306000;12000;9000000;9000000;0
572;309000;12000;9000000;9000000;0
573;312000;12000;9000000;9000000;0
574;315000;12000;9000000;9000000;0
575;318000;12000;9000000;9000000;0
576;321000;12000;9000000;9000000;0
577;324000;12000;9000000;9000000;0
578;327000;12000;9000000;9000000;0
579;330000;12000;9000000;9000000;0
580;333000;12000;9000000;9000000;0
581;336000;12000;9000000;9000000;0
582;339000;12000;9000000;9000000;0
583;342000;12000;9000000;9000000;0
584;345000;12000;9000000;9000000;0
585;348000;12000;9000000;9000000;0
586;0;15000;9000000;9000000;0
587;3000;15000;9000000;9000000;0
588;6000;15000;9000000;9000000;0
589;9000;15000;9000000;9000000;0
590;12000;15000;9000000;9000000;0
591;15000;15000;9000000;9000000;0
592;18000;15000;9000000;9000000;0
593;21000;15000;9000000;9000000;0
594;24000;15000;9000000;9000000;0
595;27000;15000;9000000;9000000;0
596;30000;15000;9000000;9000000;0
597;33000;15000;9000000;9000000;0
598;36000;15000;9000000;9000000;0
599;39000;15000;9000000;9000000;0
600;42000;15000;9000000;9000000;0
601;45000;15000;9000000;9000000;0
602;48000;15000;9000000;9000000;0
603;51000;15000;9000000;9000000;0
604;54000;15000;9000000;9000000;0
605;57000;15000;9000000;9000000;0
606;60000;15000;9000000;9000000;0
607;63000;15000;9000000;9000000;0
608;66000;15000;9000000;9000000;0
609;69000;15000;9000000;9000000;0
610;72000;15000;9000000;9000000;0
611;75000;15000;9000000;9000000;0
612;78000;15000;9000000;9000000;0
613;81000;15000;9000000;9000000;0
614;84000;15000;9000000;9000000;0
615;87000;15000;9000000;9000000;0
616;90000;15000;9000000;9000000;0
617;93000;15000;9000000;9000000;0
618;96000;15000;9000000;9000000;0
619;99000;15000;9000000;9000000;0
620;102000;15000;9000000;9000000;0
621;105000;15000;9000000;9000000;0
622;108000;15000;9000000;9000000;0
623;111000;15000;9000000;9000000;0
624;114000;15000;9000000;9000000;0
625;117000;15000;9000000;9000000;0
626;120000;15000;9000000;9000000;0
